,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin
410,910188,46.0678788,-118.3413283,2022-03-10 02:13:25+00:00,2022-03-10 02:13:25+00:00,0 days 00:00:15,1.1293352263567582
411,910189,46.0678776,-118.3413275,2022-03-10 02:13:40+00:00,2022-03-10 02:13:40+00:00,0 days 00:00:15,1.1293488448488076
412,910190,46.0678749,-118.3413271,2022-03-10 02:13:55+00:00,2022-03-10 02:13:55+00:00,0 days 00:00:15,1.1294728827443596
413,910191,46.0678742,-118.3413276,2022-03-10 02:14:10+00:00,2022-03-10 02:14:10+00:00,0 days 00:00:15,1.1295452951601315
414,910192,46.0678668,-118.3413279,2022-03-10 02:15:09.257000+00:00,2022-03-10 02:15:09.257000+00:00,0 days 00:00:59.257000,1.129978670093935
415,910193,46.0677817,-118.3413442,2022-03-10 02:15:19+00:00,2022-03-10 02:15:19+00:00,0 days 00:00:09.743000,1.1358462989238722
416,910194,46.0677928,-118.3413424,2022-03-10 02:15:20+00:00,2022-03-10 02:15:20+00:00,0 days 00:00:01,1.1350997852765052
417,910195,46.067879,-118.3413177,2022-03-10 02:15:24.109000+00:00,2022-03-10 02:15:24.109000+00:00,0 days 00:00:04.109000,1.1286173538615107
418,910196,46.0678686,-118.3413285,2022-03-10 02:15:25+00:00,2022-03-10 02:15:25+00:00,0 days 00:00:00.891000,1.1299180641803406
419,910197,46.0678205,-118.3413508,2022-03-10 02:15:49+00:00,2022-03-10 02:15:49+00:00,0 days 00:00:24,1.1340980482096743
420,910198,46.0677914,-118.3414207,2022-03-10 02:16:04.036000+00:00,2022-03-10 02:16:04.036000+00:00,0 days 00:00:15.036000,1.1403827019430335
421,910199,46.0676969,-118.3416848,2022-03-10 02:16:19.010000+00:00,2022-03-10 02:16:19.010000+00:00,0 days 00:00:14.974000,1.1632602964669976
422,910200,46.067698,-118.3416947,2022-03-10 02:16:19.771000+00:00,2022-03-10 02:16:19.771000+00:00,0 days 00:00:00.761000,1.1638575852366142
423,910201,46.0676981,-118.3416899,2022-03-10 02:16:20.428000+00:00,2022-03-10 02:16:20.428000+00:00,0 days 00:00:00.657000,1.1635324516457572
424,910202,46.0676896,-118.3411951,2022-03-10 02:16:50+00:00,2022-03-10 02:16:50+00:00,0 days 00:00:29.572000,1.1312504720554837
425,910203,46.0675216,-118.3413289,2022-03-10 02:17:05.493000+00:00,2022-03-10 02:17:05.493000+00:00,0 days 00:00:15.493000,1.1498161905944932
426,910204,46.067321,-118.341401,2022-03-10 02:17:19.221000+00:00,2022-03-10 02:17:19.221000+00:00,0 days 00:00:13.728000,1.1664102382923005
427,910205,46.0673144,-118.3413992,2022-03-10 02:17:19.797000+00:00,2022-03-10 02:17:19.797000+00:00,0 days 00:00:00.576000,1.1666890738041968
428,910206,46.0672042,-118.3413559,2022-03-10 02:17:35+00:00,2022-03-10 02:17:35+00:00,0 days 00:00:15.203000,1.1705511687578447
429,910207,46.0672754,-118.3410874,2022-03-10 02:17:50+00:00,2022-03-10 02:17:50+00:00,0 days 00:00:15,1.1489112883837282
430,910208,46.0673378,-118.3408508,2022-03-10 02:18:05+00:00,2022-03-10 02:18:05+00:00,0 days 00:00:15,1.1298802036449818
431,910209,46.0674393,-118.3405911,2022-03-10 02:18:20+00:00,2022-03-10 02:18:20+00:00,0 days 00:00:15,1.106965647614575
432,910210,46.0674441,-118.3405809,2022-03-10 02:18:20.151000+00:00,2022-03-10 02:18:20.151000+00:00,0 days 00:00:00.151000,1.1060154175321302
433,910211,46.0674499,-118.3405682,2022-03-10 02:18:21+00:00,2022-03-10 02:18:21+00:00,0 days 00:00:00.849000,1.1048431977275104
434,910212,46.0674893,-118.3404977,2022-03-10 02:18:24.795000+00:00,2022-03-10 02:18:24.795000+00:00,0 days 00:00:03.795000,1.0978908527704803
435,910213,46.0676078,-118.3401916,2022-03-10 02:18:50+00:00,2022-03-10 02:18:50+00:00,0 days 00:00:25.205000,1.070955024123236
436,910214,46.0675505,-118.3401966,2022-03-10 02:19:05+00:00,2022-03-10 02:19:05+00:00,0 days 00:00:15,1.0748371613325283
437,910215,46.0675142,-118.3401938,2022-03-10 02:19:20.135000+00:00,2022-03-10 02:19:20.135000+00:00,0 days 00:00:15.135000,1.0769289004894511
438,910216,46.0675102,-118.340191,2022-03-10 02:19:20.511000+00:00,2022-03-10 02:19:20.511000+00:00,0 days 00:00:00.376000,1.0770015078199873
439,910217,46.0675035,-118.3401856,2022-03-10 02:19:21.092000+00:00,2022-03-10 02:19:21.092000+00:00,0 days 00:00:00.581000,1.077078460467835
440,910218,46.0675037,-118.3401922,2022-03-10 02:19:21.529000+00:00,2022-03-10 02:19:21.529000+00:00,0 days 00:00:00.437000,1.0774857504886337
441,910219,46.0675072,-118.3402032,2022-03-10 02:19:22.073000+00:00,2022-03-10 02:19:22.073000+00:00,0 days 00:00:00.544000,1.077966149251541
442,910220,46.0674733,-118.3401964,2022-03-10 02:19:25.746000+00:00,2022-03-10 02:19:25.746000+00:00,0 days 00:00:03.673000,1.0796644498784176
443,910221,46.0671943,-118.3398704,2022-03-10 02:19:50.954000+00:00,2022-03-10 02:19:50.954000+00:00,0 days 00:00:25.208000,1.0772696003692885
444,910222,46.0670158,-118.339723,2022-03-10 02:20:06.076000+00:00,2022-03-10 02:20:06.076000+00:00,0 days 00:00:15.122000,1.0802309054398178
445,910223,46.0669342,-118.3394928,2022-03-10 02:20:21+00:00,2022-03-10 02:20:21+00:00,0 days 00:00:14.924000,1.0719335607354048
446,910224,46.066929,-118.3394837,2022-03-10 02:20:21.232000+00:00,2022-03-10 02:20:21.232000+00:00,0 days 00:00:00.232000,1.0717495113655233
447,910225,46.0666993,-118.3393432,2022-03-10 02:20:51+00:00,2022-03-10 02:20:51+00:00,0 days 00:00:29.768000,1.0796619629470834
448,910226,46.0666285,-118.3393844,2022-03-10 02:21:06+00:00,2022-03-10 02:21:06+00:00,0 days 00:00:15,1.0871792685460742
449,910227,46.0666554,-118.3394007,2022-03-10 02:21:21+00:00,2022-03-10 02:21:21+00:00,0 days 00:00:15,1.0861984640977649
450,910228,46.0666547,-118.3393996,2022-03-10 02:21:21.063000+00:00,2022-03-10 02:21:21.063000+00:00,0 days 00:00:00.063000,1.0861841535621595
451,910229,46.0666672,-118.3393742,2022-03-10 02:21:36.620000+00:00,2022-03-10 02:21:36.620000+00:00,0 days 00:00:15.557000,1.0837922793471517
452,910230,46.06671,-118.3391354,2022-03-10 02:21:52.239000+00:00,2022-03-10 02:21:52.239000+00:00,0 days 00:00:15.619000,1.0667126446141038
453,910231,46.0668196,-118.3388798,2022-03-10 02:22:07.553000+00:00,2022-03-10 02:22:07.553000+00:00,0 days 00:00:15.314000,1.043842070651577
454,910232,46.0668639,-118.3386534,2022-03-10 02:22:21.533000+00:00,2022-03-10 02:22:21.533000+00:00,0 days 00:00:13.980000,1.027466204103039
455,910233,46.0668696,-118.3386455,2022-03-10 02:22:22.096000+00:00,2022-03-10 02:22:22.096000+00:00,0 days 00:00:00.563000,1.0265904077256183
456,910234,46.0668773,-118.3386357,2022-03-10 02:22:23.114000+00:00,2022-03-10 02:22:23.114000+00:00,0 days 00:00:01.018000,1.0254577418394275
457,910235,46.0669665,-118.3385233,2022-03-10 02:22:33.775000+00:00,2022-03-10 02:22:33.775000+00:00,0 days 00:00:10.661000,1.0124032073021354
458,910236,46.0670721,-118.3382522,2022-03-10 02:22:52.372000+00:00,2022-03-10 02:22:52.372000+00:00,0 days 00:00:18.597000,0.9889689814211817
459,910237,46.0671216,-118.338036,2022-03-10 02:23:08+00:00,2022-03-10 02:23:08+00:00,0 days 00:00:15.628000,0.9728767859119085
460,910238,46.0671015,-118.3379305,2022-03-10 02:23:22+00:00,2022-03-10 02:23:22+00:00,0 days 00:00:14,0.968353910599701
461,910239,46.067101,-118.3379318,2022-03-10 02:23:23+00:00,2022-03-10 02:23:23+00:00,0 days 00:00:01,0.9684653783810135
462,910240,46.0671001,-118.3379368,2022-03-10 02:23:23.928000+00:00,2022-03-10 02:23:23.928000+00:00,0 days 00:00:00.928000,0.968817416153361
463,910241,46.0669428,-118.3378311,2022-03-10 02:23:51.900000+00:00,2022-03-10 02:23:51.900000+00:00,0 days 00:00:27.972000,0.9747656631614318
464,910242,46.0670478,-118.3377004,2022-03-10 02:24:08+00:00,2022-03-10 02:24:08+00:00,0 days 00:00:16.100000,0.9594254520903641
465,910243,46.0670597,-118.3376989,2022-03-10 02:24:22+00:00,2022-03-10 02:24:22+00:00,0 days 00:00:14,0.9584331021917288
466,910244,46.06706,-118.3376981,2022-03-10 02:24:23+00:00,2022-03-10 02:24:23+00:00,0 days 00:00:01,0.9583653672040701
467,910245,46.0670875,-118.3376158,2022-03-10 02:24:53+00:00,2022-03-10 02:24:53+00:00,0 days 00:00:30,0.9516560727190971
468,910246,46.0670962,-118.3376028,2022-03-10 02:25:09.224000+00:00,2022-03-10 02:25:09.224000+00:00,0 days 00:00:16.224000,0.9502635366017397
469,910247,46.0670545,-118.337586,2022-03-10 02:25:19.256000+00:00,2022-03-10 02:25:19.256000+00:00,0 days 00:00:10.032000,0.952522096797183
470,910248,46.0670764,-118.3375794,2022-03-10 02:25:24.292000+00:00,2022-03-10 02:25:24.292000+00:00,0 days 00:00:05.036000,0.9504728956095035
471,910249,46.0670874,-118.3375752,2022-03-10 02:25:29.262000+00:00,2022-03-10 02:25:29.262000+00:00,0 days 00:00:04.970000,0.9493950068675198
472,910250,46.0670779,-118.3375815,2022-03-10 02:25:54.337000+00:00,2022-03-10 02:25:54.337000+00:00,0 days 00:00:25.075000,0.950474998641306
473,910251,46.0670588,-118.3375953,2022-03-10 02:26:09.385000+00:00,2022-03-10 02:26:09.385000+00:00,0 days 00:00:15.048000,0.9527101370001262
474,910252,46.0670666,-118.3375857,2022-03-10 02:26:24.413000+00:00,2022-03-10 02:26:24.413000+00:00,0 days 00:00:15.028000,0.9515762103436998
475,910253,46.0670686,-118.3375733,2022-03-10 02:26:39.466000+00:00,2022-03-10 02:26:39.466000+00:00,0 days 00:00:15.053000,0.9507314544840686
476,910254,46.0670492,-118.3376035,2022-03-10 02:26:54.519000+00:00,2022-03-10 02:26:54.519000+00:00,0 days 00:00:15.053000,0.9539042469640652
477,910255,46.0670587,-118.3375859,2022-03-10 02:27:04.549000+00:00,2022-03-10 02:27:04.549000+00:00,0 days 00:00:10.030000,0.9521938940829601
478,910256,46.0670628,-118.3375878,2022-03-10 02:27:09.567000+00:00,2022-03-10 02:27:09.567000+00:00,0 days 00:00:05.018000,0.951984970976185
479,910257,46.0670626,-118.3375789,2022-03-10 02:27:21.150000+00:00,2022-03-10 02:27:21.150000+00:00,0 days 00:00:11.583000,0.9515043098391687
480,910258,46.0670563,-118.3375791,2022-03-10 02:27:25+00:00,2022-03-10 02:27:25+00:00,0 days 00:00:03.850000,0.9519994731483871
481,910259,46.0670566,-118.3376051,2022-03-10 02:27:26+00:00,2022-03-10 02:27:26+00:00,0 days 00:00:01,0.9534254266597249
482,910260,46.0670565,-118.3376068,2022-03-10 02:27:27+00:00,2022-03-10 02:27:27+00:00,0 days 00:00:01,0.9535279119487964
483,910261,46.0670521,-118.3376035,2022-03-10 02:27:29.585000+00:00,2022-03-10 02:27:29.585000+00:00,0 days 00:00:02.585000,0.9536815893296962
484,910262,46.0670545,-118.3375859,2022-03-10 02:27:56+00:00,2022-03-10 02:27:56+00:00,0 days 00:00:26.415000,0.9525165264624704
485,910263,46.0671197,-118.3377331,2022-03-10 02:28:23.877000+00:00,2022-03-10 02:28:23.877000+00:00,0 days 00:00:27.877000,0.9557961302539011
486,910264,46.0671697,-118.3379122,2022-03-10 02:28:39+00:00,2022-03-10 02:28:39+00:00,0 days 00:00:15.123000,0.9622103511174915
487,910265,46.0673781,-118.3380471,2022-03-10 02:28:54.494000+00:00,2022-03-10 02:28:54.494000+00:00,0 days 00:00:15.494000,0.9546840087229297
488,910266,46.0674784,-118.3381485,2022-03-10 02:29:09.576000+00:00,2022-03-10 02:29:09.576000+00:00,0 days 00:00:15.082000,0.9534379460887557
489,910267,46.0676119,-118.3383282,2022-03-10 02:29:23.958000+00:00,2022-03-10 02:29:23.958000+00:00,0 days 00:00:14.382000,0.9547692216716345
490,910268,46.0676159,-118.3383352,2022-03-10 02:29:24.533000+00:00,2022-03-10 02:29:24.533000+00:00,0 days 00:00:00.575000,0.954913046103794
491,910269,46.0676197,-118.338346,2022-03-10 02:29:24.906000+00:00,2022-03-10 02:29:24.906000+00:00,0 days 00:00:00.373000,0.9553002310991532
492,910270,46.0676243,-118.3383474,2022-03-10 02:29:26.115000+00:00,2022-03-10 02:29:26.115000+00:00,0 days 00:00:01.209000,0.9550659322772708
493,910271,46.0674388,-118.3389157,2022-03-10 02:29:55.439000+00:00,2022-03-10 02:29:55.439000+00:00,0 days 00:00:29.324000,1.0022406307655225
494,910272,46.0674055,-118.3391833,2022-03-10 02:30:10.494000+00:00,2022-03-10 02:30:10.494000+00:00,0 days 00:00:15.055000,1.0208381189294622
495,910273,46.067297,-118.3394126,2022-03-10 02:30:24.558000+00:00,2022-03-10 02:30:24.558000+00:00,0 days 00:00:14.064000,1.0422070484030583
496,910274,46.0672965,-118.339419,2022-03-10 02:30:24.959000+00:00,2022-03-10 02:30:24.959000+00:00,0 days 00:00:00.401000,1.0426332468952189
497,910275,46.0672947,-118.3394285,2022-03-10 02:30:25.557000+00:00,2022-03-10 02:30:25.557000+00:00,0 days 00:00:00.598000,1.0433371890262266
498,910276,46.0674564,-118.3397663,2022-03-10 02:30:55.361000+00:00,2022-03-10 02:30:55.361000+00:00,0 days 00:00:29.804000,1.0536080086774002
499,910277,46.0676304,-118.3398579,2022-03-10 02:31:11+00:00,2022-03-10 02:31:11+00:00,0 days 00:00:15.639000,1.048268339446849
500,910278,46.0674697,-118.3401888,2022-03-10 02:31:24.935000+00:00,2022-03-10 02:31:24.935000+00:00,0 days 00:00:13.935000,1.079408729746404
501,910279,46.0674672,-118.3402016,2022-03-10 02:31:26+00:00,2022-03-10 02:31:26+00:00,0 days 00:00:01.065000,1.0803790496034797
502,910280,46.0674669,-118.340213,2022-03-10 02:31:27+00:00,2022-03-10 02:31:27+00:00,0 days 00:00:01,1.0811219688767042
503,910281,46.0674818,-118.3401527,2022-03-10 02:31:35.663000+00:00,2022-03-10 02:31:35.663000+00:00,0 days 00:00:08.663000,1.0763540079963645
504,910282,46.0675518,-118.3401249,2022-03-10 02:31:54.961000+00:00,2022-03-10 02:31:54.961000+00:00,0 days 00:00:19.298000,1.070185715499799
505,910283,46.0675372,-118.3404695,2022-03-10 02:32:10.334000+00:00,2022-03-10 02:32:10.334000+00:00,0 days 00:00:15.373000,1.09312941478917
506,910284,46.0673922,-118.3406619,2022-03-10 02:32:25.359000+00:00,2022-03-10 02:32:25.359000+00:00,0 days 00:00:15.025000,1.114414190008665
507,910285,46.0673899,-118.340665,2022-03-10 02:32:26+00:00,2022-03-10 02:32:26+00:00,0 days 00:00:00.641000,1.1147550849543153
508,910286,46.0673924,-118.3406971,2022-03-10 02:32:31.021000+00:00,2022-03-10 02:32:31.021000+00:00,0 days 00:00:05.021000,1.1166562368317479
509,910287,46.0676614,-118.3408405,2022-03-10 02:32:55.797000+00:00,2022-03-10 02:32:55.797000+00:00,0 days 00:00:24.776000,1.1096521407142044
510,910288,46.0678066,-118.3410186,2022-03-10 02:33:10.832000+00:00,2022-03-10 02:33:10.832000+00:00,0 days 00:00:15.035000,1.1128743270999957
511,910289,46.0677533,-118.3412417,2022-03-10 02:33:25.913000+00:00,2022-03-10 02:33:25.913000+00:00,0 days 00:00:15.081000,1.130667962204392
512,910290,46.0677571,-118.3412385,2022-03-10 02:33:26.314000+00:00,2022-03-10 02:33:26.314000+00:00,0 days 00:00:00.401000,1.1302393566200033
513,910291,46.067752,-118.3412533,2022-03-10 02:33:27.382000+00:00,2022-03-10 02:33:27.382000+00:00,0 days 00:00:01.068000,1.1315095069792034
514,910292,46.0677519,-118.3412562,2022-03-10 02:33:27.857000+00:00,2022-03-10 02:33:27.857000+00:00,0 days 00:00:00.475000,1.1317070699585752
515,910293,46.0677511,-118.3412612,2022-03-10 02:33:28.457000+00:00,2022-03-10 02:33:28.457000+00:00,0 days 00:00:00.600000,1.1320835209524502
516,910294,46.0676421,-118.3416729,2022-03-10 02:33:57.818000+00:00,2022-03-10 02:33:57.818000+00:00,0 days 00:00:29.361000,1.1655564355501178
517,910295,46.0676596,-118.3415619,2022-03-10 02:34:13.090000+00:00,2022-03-10 02:34:13.090000+00:00,0 days 00:00:15.272000,1.1572033306170388
518,910296,46.0675726,-118.3412575,2022-03-10 02:34:26.701000+00:00,2022-03-10 02:34:26.701000+00:00,0 days 00:00:13.611000,1.1421511796075094
519,910297,46.0675924,-118.3411932,2022-03-10 02:34:32.143000+00:00,2022-03-10 02:34:32.143000+00:00,0 days 00:00:05.442000,1.1367779858143323
520,910298,46.0678528,-118.3410832,2022-03-10 02:34:57.206000+00:00,2022-03-10 02:34:57.206000+00:00,0 days 00:00:25.063000,1.114507606258787
521,910299,46.0678503,-118.3411454,2022-03-10 02:35:12.459000+00:00,2022-03-10 02:35:12.459000+00:00,0 days 00:00:15.253000,1.1187730685436197
522,910300,46.0678295,-118.3412294,2022-03-10 02:35:22.293000+00:00,2022-03-10 02:35:22.293000+00:00,0 days 00:00:09.834000,1.1255239818961134
523,910301,46.0678256,-118.3412404,2022-03-10 02:35:27.307000+00:00,2022-03-10 02:35:27.307000+00:00,0 days 00:00:05.014000,1.1264746120796767
524,910302,46.0678177,-118.3412419,2022-03-10 02:35:32.323000+00:00,2022-03-10 02:35:32.323000+00:00,0 days 00:00:05.016000,1.1270208889941817
525,910303,46.0678142,-118.341248,2022-03-10 02:35:37.357000+00:00,2022-03-10 02:35:37.357000+00:00,0 days 00:00:05.034000,1.1276236997010793
526,910304,46.0678089,-118.3412468,2022-03-10 02:35:42+00:00,2022-03-10 02:35:42+00:00,0 days 00:00:04.643000,1.127844107275982
527,910305,46.0678648,-118.3414435,2022-03-10 02:35:58+00:00,2022-03-10 02:35:58+00:00,0 days 00:00:16,1.137801831824832
528,910306,46.0679073,-118.3414942,2022-03-10 02:36:13+00:00,2022-03-10 02:36:13+00:00,0 days 00:00:15,1.138843772992426
529,910307,46.0678997,-118.3414851,2022-03-10 02:36:28+00:00,2022-03-10 02:36:28+00:00,0 days 00:00:15,1.1386528436524608
530,910308,46.0678994,-118.3414847,2022-03-10 02:36:29+00:00,2022-03-10 02:36:29+00:00,0 days 00:00:01,1.1386425972158052
531,910309,46.0678993,-118.3414845,2022-03-10 02:36:30+00:00,2022-03-10 02:36:30+00:00,0 days 00:00:01,1.1386347188966048
532,910310,46.0678823,-118.3414676,2022-03-10 02:36:59+00:00,2022-03-10 02:36:59+00:00,0 days 00:00:29,1.1384425388776498
533,910311,46.0678714,-118.3414564,2022-03-10 02:37:14+00:00,2022-03-10 02:37:14+00:00,0 days 00:00:15,1.13829740335259
534,910312,46.0678651,-118.3414452,2022-03-10 02:37:29+00:00,2022-03-10 02:37:29+00:00,0 days 00:00:15,1.1378987082907481
535,910313,46.0678646,-118.341444,2022-03-10 02:37:30+00:00,2022-03-10 02:37:30+00:00,0 days 00:00:01,1.137846329300382
536,910314,46.0678641,-118.3414429,2022-03-10 02:37:32.666000+00:00,2022-03-10 02:37:32.666000+00:00,0 days 00:00:02.666000,1.1378006361365973
537,910315,46.0678575,-118.3414334,2022-03-10 02:37:59+00:00,2022-03-10 02:37:59+00:00,0 days 00:00:26.334000,1.1375332106244047
538,910316,46.0678541,-118.3414298,2022-03-10 02:38:14+00:00,2022-03-10 02:38:14+00:00,0 days 00:00:15,1.137482133948401
539,910317,46.0678521,-118.3414277,2022-03-10 02:38:29+00:00,2022-03-10 02:38:29+00:00,0 days 00:00:15,1.1374533554498136
540,910318,46.0678518,-118.3414272,2022-03-10 02:38:32.831000+00:00,2022-03-10 02:38:32.831000+00:00,0 days 00:00:03.831000,1.137436701225574
541,910319,46.0678502,-118.341425,2022-03-10 02:38:59+00:00,2022-03-10 02:38:59+00:00,0 days 00:00:26.169000,1.137379044946844
542,910320,46.0678494,-118.341424,2022-03-10 02:39:14+00:00,2022-03-10 02:39:14+00:00,0 days 00:00:15,1.1373569063507571
543,910321,46.0678485,-118.3414223,2022-03-10 02:39:29+00:00,2022-03-10 02:39:29+00:00,0 days 00:00:15,1.137293660465415
544,910322,46.0678482,-118.3414218,2022-03-10 02:39:30+00:00,2022-03-10 02:39:30+00:00,0 days 00:00:01,1.1372770297339327
545,910323,46.067848,-118.3414214,2022-03-10 02:39:31+00:00,2022-03-10 02:39:31+00:00,0 days 00:00:01,1.1372614970839734
546,910324,46.0678478,-118.3414213,2022-03-10 02:39:32.996000+00:00,2022-03-10 02:39:32.996000+00:00,0 days 00:00:01.996000,1.1372659750218237
547,910325,46.0678419,-118.3414143,2022-03-10 02:40:00+00:00,2022-03-10 02:40:00+00:00,0 days 00:00:27.004000,1.1371282602958546
548,910326,46.067841,-118.3414142,2022-03-10 02:40:15+00:00,2022-03-10 02:40:15+00:00,0 days 00:00:15,1.1371718267650754
549,910327,46.0678393,-118.341412,2022-03-10 02:40:30+00:00,2022-03-10 02:40:30+00:00,0 days 00:00:15,1.1371200780746564
550,910328,46.0678391,-118.3414117,2022-03-10 02:40:31+00:00,2022-03-10 02:40:31+00:00,0 days 00:00:01,1.1371112488402018
551,910329,46.067839,-118.3414115,2022-03-10 02:40:32+00:00,2022-03-10 02:40:32+00:00,0 days 00:00:01,1.1371035016899622
552,910330,46.0678356,-118.3414091,2022-03-10 02:41:01+00:00,2022-03-10 02:41:01+00:00,0 days 00:00:29,1.1371334710068723
553,910331,46.0678352,-118.3414087,2022-03-10 02:41:16+00:00,2022-03-10 02:41:16+00:00,0 days 00:00:15,1.1371291668827541
554,910332,46.0678348,-118.3414083,2022-03-10 02:41:31+00:00,2022-03-10 02:41:31+00:00,0 days 00:00:15,1.1371248653171635
555,910333,46.0678338,-118.341408,2022-03-10 02:41:46+00:00,2022-03-10 02:41:46+00:00,0 days 00:00:15,1.1371607669781583
556,910334,46.0678317,-118.3414048,2022-03-10 02:42:01+00:00,2022-03-10 02:42:01+00:00,0 days 00:00:15,1.137064965105555
557,910335,46.0678326,-118.3414069,2022-03-10 02:42:16+00:00,2022-03-10 02:42:16+00:00,0 days 00:00:15,1.1371545559249232
558,910336,46.0678309,-118.341406,2022-03-10 02:42:31+00:00,2022-03-10 02:42:31+00:00,0 days 00:00:15,1.137189654428825
559,910337,46.0678309,-118.341406,2022-03-10 02:42:32+00:00,2022-03-10 02:42:32+00:00,0 days 00:00:01,1.137189654428825
560,910338,46.0678308,-118.341406,2022-03-10 02:42:33.564000+00:00,2022-03-10 02:42:33.564000+00:00,0 days 00:00:01.564000,1.1371952472107056
561,910339,46.0678282,-118.3414032,2022-03-10 02:43:01+00:00,2022-03-10 02:43:01+00:00,0 days 00:00:27.436000,1.1371541731171322
562,910340,46.0678274,-118.341402,2022-03-10 02:43:16+00:00,2022-03-10 02:43:16+00:00,0 days 00:00:15,1.1371190138671448
563,910341,46.0678272,-118.3414016,2022-03-10 02:43:31+00:00,2022-03-10 02:43:31+00:00,0 days 00:00:15,1.1371035656170991
564,910342,46.0678272,-118.3414016,2022-03-10 02:43:32+00:00,2022-03-10 02:43:32+00:00,0 days 00:00:01,1.1371035656170991
565,910343,46.0678272,-118.3414016,2022-03-10 02:43:33+00:00,2022-03-10 02:43:33+00:00,0 days 00:00:01,1.1371035656170991
566,910344,46.0678277,-118.3414019,2022-03-10 02:44:02+00:00,2022-03-10 02:44:02+00:00,0 days 00:00:29,1.1370955628297854
567,910345,46.0678281,-118.3414022,2022-03-10 02:44:17+00:00,2022-03-10 02:44:17+00:00,0 days 00:00:15,1.1370931593890339
568,910346,46.0678286,-118.3414022,2022-03-10 02:44:32+00:00,2022-03-10 02:44:32+00:00,0 days 00:00:15,1.1370651791184054
569,910347,46.0678287,-118.3414022,2022-03-10 02:44:33+00:00,2022-03-10 02:44:33+00:00,0 days 00:00:01,1.1370595833076076
570,910348,46.0678287,-118.3414022,2022-03-10 02:44:33.969000+00:00,2022-03-10 02:44:33.969000+00:00,0 days 00:00:00.969000,1.1370595833076076
571,910349,46.0678287,-118.341402,2022-03-10 02:45:03+00:00,2022-03-10 02:45:03+00:00,0 days 00:00:29.031000,1.1370462611503642
572,910350,46.0678291,-118.3414019,2022-03-10 02:45:18+00:00,2022-03-10 02:45:18+00:00,0 days 00:00:15,1.137017217263806
573,910351,46.0678292,-118.3414019,2022-03-10 02:45:33+00:00,2022-03-10 02:45:33+00:00,0 days 00:00:15,1.1370116217596808
574,910352,46.0678292,-118.3414019,2022-03-10 02:45:34+00:00,2022-03-10 02:45:34+00:00,0 days 00:00:01,1.1370116217596808
575,910353,46.0678293,-118.3414016,2022-03-10 02:46:03+00:00,2022-03-10 02:46:03+00:00,0 days 00:00:29,1.1369860426504035
576,910354,46.0678294,-118.3414015,2022-03-10 02:46:18+00:00,2022-03-10 02:46:18+00:00,0 days 00:00:15,1.1369737859749844
577,910355,46.0678295,-118.3414013,2022-03-10 02:46:33+00:00,2022-03-10 02:46:33+00:00,0 days 00:00:15,1.1369548680873078
578,910356,46.0678295,-118.3414013,2022-03-10 02:46:34+00:00,2022-03-10 02:46:34+00:00,0 days 00:00:01,1.1369548680873078
579,910357,46.0678292,-118.3414007,2022-03-10 02:47:03+00:00,2022-03-10 02:47:03+00:00,0 days 00:00:29,1.136931688120478
580,910358,46.0678293,-118.3414006,2022-03-10 02:47:18+00:00,2022-03-10 02:47:18+00:00,0 days 00:00:15,1.1369194312214357
581,910359,46.0678294,-118.3414006,2022-03-10 02:47:33+00:00,2022-03-10 02:47:33+00:00,0 days 00:00:15,1.1369138354534314
582,910360,46.0678294,-118.3414006,2022-03-10 02:47:34+00:00,2022-03-10 02:47:34+00:00,0 days 00:00:01,1.1369138354534314
583,910361,46.0678295,-118.3414005,2022-03-10 02:47:49+00:00,2022-03-10 02:47:49+00:00,0 days 00:00:15,1.136901578631472
584,910362,46.0678296,-118.3414003,2022-03-10 02:48:04+00:00,2022-03-10 02:48:04+00:00,0 days 00:00:15,1.1368826606962856
585,910363,46.0678297,-118.3414003,2022-03-10 02:48:19+00:00,2022-03-10 02:48:19+00:00,0 days 00:00:15,1.1368770650739037
586,910364,46.0678298,-118.3414003,2022-03-10 02:48:34+00:00,2022-03-10 02:48:34+00:00,0 days 00:00:15,1.1368714695318893
587,910365,46.0678298,-118.3414003,2022-03-10 02:48:34.710000+00:00,2022-03-10 02:48:34.710000+00:00,0 days 00:00:00.710000,1.1368714695318893
588,910366,46.0678298,-118.3414003,2022-03-10 02:48:35+00:00,2022-03-10 02:48:35+00:00,0 days 00:00:00.290000,1.1368714695318893
589,910367,46.0678298,-118.3414003,2022-03-10 02:48:36+00:00,2022-03-10 02:48:36+00:00,0 days 00:00:01,1.1368714695318893
590,910368,46.0678302,-118.3414004,2022-03-10 02:48:51+00:00,2022-03-10 02:48:51+00:00,0 days 00:00:15,1.1368557495136546
591,910369,46.0678305,-118.3414006,2022-03-10 02:49:06+00:00,2022-03-10 02:49:06+00:00,0 days 00:00:15,1.1368522873594704
592,910370,46.0678307,-118.3414009,2022-03-10 02:49:21+00:00,2022-03-10 02:49:21+00:00,0 days 00:00:15,1.136861082516317
593,910371,46.0678308,-118.3414007,2022-03-10 02:49:34.863000+00:00,2022-03-10 02:49:34.863000+00:00,0 days 00:00:13.863000,1.1368421647927052
594,910372,46.0678308,-118.3414007,2022-03-10 02:49:35+00:00,2022-03-10 02:49:35+00:00,0 days 00:00:00.137000,1.1368421647927052
