Unnamed: 0.1,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin,distance_to_chosen
888,910666,46.0676413,-118.3404164,2022-03-10 15:50:52.721000+00:00,2022-03-10 15:50:52.721000+00:00,0 days 00:01:29.039000,1.0833425958367977,10.840754092192883
889,910667,46.067728,-118.3408424,2022-03-10 15:51:30.081000+00:00,2022-03-10 15:51:30.081000+00:00,0 days 00:00:37.360000,1.1058515105397162,10.812157836942445
890,910668,46.0677576,-118.3413997,2022-03-10 15:52:06.521000+00:00,2022-03-10 15:52:06.521000+00:00,0 days 00:00:36.440000,1.1408926546656368,10.77204144847777
891,910669,46.0677789,-118.3413572,2022-03-10 15:52:38.177000+00:00,2022-03-10 15:52:38.177000+00:00,0 days 00:00:31.656000,1.1368675262411765,10.775873532570996
892,910670,46.0677332,-118.3414531,2022-03-10 15:53:10.147000+00:00,2022-03-10 15:53:10.147000+00:00,0 days 00:00:31.970000,1.1458166204051123,10.767304323439921
893,910671,46.0677417,-118.3412066,2022-03-10 15:54:56.445000+00:00,2022-03-10 15:54:56.445000+00:00,0 days 00:01:46.298000,1.1290114016666914,10.785753802163406
894,910672,46.0677912,-118.341327,2022-03-10 15:55:52.898000+00:00,2022-03-10 15:55:52.898000+00:00,0 days 00:00:56.453000,1.134167591296375,10.778503486235099
895,910673,46.0677912,-118.341327,2022-03-10 15:58:02.678000+00:00,2022-03-10 15:58:02.678000+00:00,0 days 00:02:09.780000,1.134167591296375,10.778503486235099
896,910674,46.067727,-118.3412064,2022-03-10 16:04:37.334000+00:00,2022-03-10 16:04:37.334000+00:00,0 days 00:06:34.656000,1.129841493923769,10.785286811169335
897,910675,46.0677884,-118.3413496,2022-03-10 16:06:12.080000+00:00,2022-03-10 16:06:12.080000+00:00,0 days 00:01:34.746000,1.135826323396867,10.776745806746597
898,910676,46.0677854,-118.3412261,2022-03-10 16:12:16.837000+00:00,2022-03-10 16:12:16.837000+00:00,0 days 00:06:04.757000,1.1278059389129649,10.785749904383657
899,910677,46.0677854,-118.3412261,2022-03-10 16:19:01.887000+00:00,2022-03-10 16:19:01.887000+00:00,0 days 00:06:45.050000,1.1278059389129649,10.785749904383657
900,910678,46.0677979,-118.3413422,2022-03-10 16:19:01.937000+00:00,2022-03-10 16:19:01.937000+00:00,0 days 00:00:00.050000,1.1347987358826035,10.777603405501939
901,910679,46.0677979,-118.3413422,2022-03-10 16:24:11.593000+00:00,2022-03-10 16:24:11.593000+00:00,0 days 00:05:09.656000,1.1347987358826035,10.777603405501939
902,910680,46.0673149,-118.3382547,2022-03-10 16:33:48.303000+00:00,2022-03-10 16:33:48.303000+00:00,0 days 00:09:36.710000,0.9714114483400258,10.98995534052543
903,910681,46.0674545,-118.3379973,2022-03-10 16:34:04+00:00,2022-03-10 16:34:04+00:00,0 days 00:00:15.697000,0.946244640646046,11.013417193619027
904,910682,46.0675819,-118.3379305,2022-03-10 16:34:20+00:00,2022-03-10 16:34:20+00:00,0 days 00:00:16,0.933167764380992,11.022410522754264
905,910683,46.0677114,-118.3378071,2022-03-10 16:34:36+00:00,2022-03-10 16:34:36+00:00,0 days 00:00:16,0.9166416029621286,11.035666114537598
906,910684,46.0678512,-118.3377262,2022-03-10 16:34:52+00:00,2022-03-10 16:34:52+00:00,0 days 00:00:16,0.9019537994073892,11.04612445455899
907,910685,46.0679865,-118.3376402,2022-03-10 16:35:08+00:00,2022-03-10 16:35:08+00:00,0 days 00:00:16,0.8873444691825849,11.056829684235945
908,910686,46.0680014,-118.3375891,2022-03-10 16:35:24+00:00,2022-03-10 16:35:24+00:00,0 days 00:00:16,0.8832356070951095,11.061082983283834
909,910687,46.068124,-118.3373976,2022-03-10 16:35:43+00:00,2022-03-10 16:35:43+00:00,0 days 00:00:19,0.8631935756013687,11.079178871114378
910,910688,46.0682782,-118.3372673,2022-03-10 16:35:58+00:00,2022-03-10 16:35:58+00:00,0 days 00:00:15,0.8446692167231741,11.093790645348006
911,910689,46.0684253,-118.3371558,2022-03-10 16:36:13+00:00,2022-03-10 16:36:13+00:00,0 days 00:00:15,0.827836391122082,11.106800659183705
912,910690,46.0686239,-118.3370172,2022-03-10 16:36:33+00:00,2022-03-10 16:36:33+00:00,0 days 00:00:20,0.8059597463158934,11.123510023004869
913,910691,46.0687653,-118.3368661,2022-03-10 16:36:49+00:00,2022-03-10 16:36:49+00:00,0 days 00:00:16,0.7872268772197173,11.139287609775504
914,910692,46.0689406,-118.3364179,2022-03-10 16:37:15+00:00,2022-03-10 16:37:15+00:00,0 days 00:00:26,0.7478796295498294,11.178084490287945
915,910693,46.0688384,-118.3362143,2022-03-10 16:37:30+00:00,2022-03-10 16:37:30+00:00,0 days 00:00:15,0.7423740952781475,11.18972955671962
916,910694,46.068945,-118.3360327,2022-03-10 16:37:46+00:00,2022-03-10 16:37:46+00:00,0 days 00:00:16,0.724044642625985,11.206614769243687
917,910695,46.0691167,-118.3358432,2022-03-10 16:38:06+00:00,2022-03-10 16:38:06+00:00,0 days 00:00:20,0.7007815373687356,11.226232824202173
918,910696,46.0692016,-118.3356901,2022-03-10 16:38:21+00:00,2022-03-10 16:38:21+00:00,0 days 00:00:15,0.6856724497515423,11.24031478568215
919,910697,46.0693765,-118.3355297,2022-03-10 16:38:37+00:00,2022-03-10 16:38:37+00:00,0 days 00:00:16,0.6640387405319835,11.257920278592769
920,910698,46.0723913,-118.3291425,2022-03-10 16:48:20.349000+00:00,2022-03-10 16:48:20.349000+00:00,0 days 00:09:43.349000,0.0753300046641927,11.82951074113858
921,910699,46.0720993,-118.3302141,2022-03-10 16:54:33.324000+00:00,2022-03-10 16:54:33.324000+00:00,0 days 00:06:12.975000,0.1547783080934718,11.740841207410568
922,910700,46.0727178,-118.3289422,2022-03-10 17:01:52.997000+00:00,2022-03-10 17:01:52.997000+00:00,0 days 00:07:19.673000,0.0364397629184191,11.855565833550717
923,910701,46.0727433,-118.3290067,2022-03-10 17:08:12.405000+00:00,2022-03-10 17:08:12.405000+00:00,0 days 00:06:19.408000,0.037577362879608,11.851736217798656
924,910702,46.0721935,-118.328632,2022-03-10 17:12:11+00:00,2022-03-10 17:12:11+00:00,0 days 00:03:58.595000,0.0874807847605062,11.860097970973356
925,910703,46.0727366,-118.3289729,2022-03-10 17:15:27.335000+00:00,2022-03-10 17:15:27.335000+00:00,0 days 00:03:16.335000,0.0363191518402644,11.853976169459033
926,910704,46.0727366,-118.3289729,2022-03-10 17:24:13.253000+00:00,2022-03-10 17:24:13.253000+00:00,0 days 00:08:45.918000,0.0363191518402644,11.853976169459033
927,910705,46.0727402,-118.328994,2022-03-10 17:31:53.223000+00:00,2022-03-10 17:31:53.223000+00:00,0 days 00:07:39.970000,0.0371329152324735,11.852557428087811
928,910706,46.072744,-118.3290006,2022-03-10 17:32:58.449000+00:00,2022-03-10 17:32:58.449000+00:00,0 days 00:01:05.226000,0.0371886485215948,11.852207335796315
929,910707,46.072744,-118.3290006,2022-03-10 17:43:20.208000+00:00,2022-03-10 17:43:20.208000+00:00,0 days 00:10:21.759000,0.0371886485215948,11.852207335796315
930,910708,46.0727457,-118.3289891,2022-03-10 18:02:56.749000+00:00,2022-03-10 18:02:56.749000+00:00,0 days 00:19:36.541000,0.0364312215426803,11.853108833696911
931,910709,46.0724639,-118.3288286,2022-03-10 18:05:02+00:00,2022-03-10 18:05:02+00:00,0 days 00:02:05.251000,0.0588722241884797,11.855035393253978
932,910710,46.0720608,-118.3274179,2022-03-10 18:08:56.226000+00:00,2022-03-10 18:08:56.226000+00:00,0 days 00:03:54.226000,0.1400151919911055,11.944660042913299
933,910711,46.0700529,-118.3284648,2022-03-10 18:15:06.332000+00:00,2022-03-10 18:15:06.332000+00:00,0 days 00:06:10.106000,0.3256752625958139,11.800899473304241
934,910712,46.0694898,-118.3285498,2022-03-10 18:21:19.231000+00:00,2022-03-10 18:21:19.231000+00:00,0 days 00:06:12.899000,0.3879962815408492,11.776544450599426
935,910713,46.0688514,-118.3281321,2022-03-10 18:23:25+00:00,2022-03-10 18:23:25+00:00,0 days 00:02:05.769000,0.4606433255672367,11.787345456495757
936,910714,46.0691226,-118.3304098,2022-03-10 18:26:44.267000+00:00,2022-03-10 18:26:44.267000+00:00,0 days 00:03:19.267000,0.4494492229998202,11.627370452538365
937,910715,46.069784,-118.3314165,2022-03-10 18:33:31.372000+00:00,2022-03-10 18:33:31.372000+00:00,0 days 00:06:47.105000,0.4139551064839056,11.574408998804227
938,910716,46.0700093,-118.3311419,2022-03-10 18:39:42.674000+00:00,2022-03-10 18:39:42.674000+00:00,0 days 00:06:11.302000,0.3816374718134101,11.60203944484118
939,910717,46.0716241,-118.3296573,2022-03-10 18:46:30.252000+00:00,2022-03-10 18:46:30.252000+00:00,0 days 00:06:47.578000,0.1692310664893737,11.765339249502656
940,910718,46.0727973,-118.3294721,2022-03-10 18:53:17.139000+00:00,2022-03-10 18:53:17.139000+00:00,0 days 00:06:46.887000,0.0658847483376445,11.81956732916216
941,910719,46.0727397,-118.3289815,2022-03-10 18:59:50.367000+00:00,2022-03-10 18:59:50.367000+00:00,0 days 00:06:33.228000,0.03651058262582,11.853455089219466
942,910720,46.0720776,-118.330223,2022-03-10 19:06:38.151000+00:00,2022-03-10 19:06:38.151000+00:00,0 days 00:06:47.784000,0.1568418544810568,11.739436375389959
943,910721,46.0720776,-118.330223,2022-03-10 19:11:38.766000+00:00,2022-03-10 19:11:38.766000+00:00,0 days 00:05:00.615000,0.1568418544810568,11.739436375389959
944,910722,46.072072,-118.3302331,2022-03-10 19:13:23.410000+00:00,2022-03-10 19:13:23.410000+00:00,0 days 00:01:44.644000,0.1578384250185863,11.738501941042298
945,910723,46.072072,-118.3302331,2022-03-10 19:18:44.109000+00:00,2022-03-10 19:18:44.109000+00:00,0 days 00:05:20.699000,0.1578384250185863,11.738501941042298
946,910724,46.0720724,-118.3302412,2022-03-10 19:19:04.688000+00:00,2022-03-10 19:19:04.688000+00:00,0 days 00:00:20.579000,0.1582905955840182,11.737922101702184
947,910725,46.0727436,-118.329006,2022-03-10 19:25:50.774000+00:00,2022-03-10 19:25:50.774000+00:00,0 days 00:06:46.086000,0.0375155194144613,11.851797976274206
948,910726,46.0727431,-118.3289921,2022-03-10 19:32:37.268000+00:00,2022-03-10 19:32:37.268000+00:00,0 days 00:06:46.494000,0.0367995750139264,11.852798115905252
949,910727,46.07275,-118.3290055,2022-03-10 19:39:25.256000+00:00,2022-03-10 19:39:25.256000+00:00,0 days 00:06:47.988000,0.0369920992538558,11.85205881294951
950,910728,46.0727448,-118.3290074,2022-03-10 19:48:11.174000+00:00,2022-03-10 19:48:11.174000+00:00,0 days 00:08:45.918000,0.0374992269608114,11.851737520024834
951,910729,46.0727448,-118.3290074,2022-03-10 19:58:42.123000+00:00,2022-03-10 19:58:42.123000+00:00,0 days 00:10:30.949000,0.0374992269608114,11.851737520024834
952,910730,46.0727476,-118.3289891,2022-03-10 20:05:50.795000+00:00,2022-03-10 20:05:50.795000+00:00,0 days 00:07:08.672000,0.0362803028494011,11.853175395093027
953,910731,46.0727352,-118.3289761,2022-03-10 20:12:02.139000+00:00,2022-03-10 20:12:02.139000+00:00,0 days 00:06:11.344000,0.0365995544113849,11.853692853321087
954,910732,46.0727973,-118.3294721,2022-03-10 20:22:34.085000+00:00,2022-03-10 20:22:34.085000+00:00,0 days 00:10:31.946000,0.0658847483376445,11.81956732916216
955,910733,46.0727169,-118.3289513,2022-03-10 20:33:04.059000+00:00,2022-03-10 20:33:04.059000+00:00,0 days 00:10:29.974000,0.0369431736513926,11.854868027443258
956,910734,46.0727369,-118.3289735,2022-03-10 20:43:35.076000+00:00,2022-03-10 20:43:35.076000+00:00,0 days 00:10:31.017000,0.036325107962461,11.85394274611631
957,910735,46.0727257,-118.3289368,2022-03-10 20:53:36.376000+00:00,2022-03-10 20:53:36.376000+00:00,0 days 00:10:01.300000,0.0354878313342841,11.856237708341629
958,910736,46.0727328,-118.3289546,2022-03-10 20:54:06.125000+00:00,2022-03-10 20:54:06.125000+00:00,0 days 00:00:29.749000,0.0357200900607272,11.855182967939406
959,910737,46.0727427,-118.3289861,2022-03-10 21:00:59.998000+00:00,2022-03-10 21:00:59.998000+00:00,0 days 00:06:53.873000,0.0365107532318363,11.853223383647762
960,910738,46.0727467,-118.3290109,2022-03-10 21:07:01.083000+00:00,2022-03-10 21:07:01.083000+00:00,0 days 00:06:01.085000,0.0375463833612714,11.851547847564943
961,910739,46.0727466,-118.3290105,2022-03-10 21:14:37.094000+00:00,2022-03-10 21:14:37.094000+00:00,0 days 00:07:36.011000,0.0375318225004318,11.851573628388437
962,910740,46.0727464,-118.3290049,2022-03-10 21:23:23.160000+00:00,2022-03-10 21:23:23.160000+00:00,0 days 00:08:46.066000,0.0372371136939388,11.851976605505312
963,910741,46.0727464,-118.3290049,2022-03-10 21:32:09.082000+00:00,2022-03-10 21:32:09.082000+00:00,0 days 00:08:45.922000,0.0372371136939388,11.851976605505312
964,910742,46.0727445,-118.3290073,2022-03-10 21:42:14.013000+00:00,2022-03-10 21:42:14.013000+00:00,0 days 00:10:04.931000,0.0375170067644845,11.851734330893423
965,910743,46.0727455,-118.328966,2022-03-10 22:08:03.555000+00:00,2022-03-10 22:08:03.555000+00:00,0 days 00:25:49.542000,0.0352279741856024,11.85479305287769
966,910744,46.0727367,-118.3289831,2022-03-10 22:14:04.133000+00:00,2022-03-10 22:14:04.133000+00:00,0 days 00:06:00.578000,0.0368390860498074,11.853232877218748
967,910745,46.0727361,-118.3289781,2022-03-10 22:21:39.149000+00:00,2022-03-10 22:21:39.149000+00:00,0 days 00:07:35.016000,0.036628403068203,11.853577939973569
968,910746,46.0727337,-118.3289842,2022-03-10 22:28:11.136000+00:00,2022-03-10 22:28:11.136000+00:00,0 days 00:06:31.987000,0.0371420805614162,11.853047279439252
969,910747,46.0727337,-118.3289842,2022-03-10 22:34:29.056000+00:00,2022-03-10 22:34:29.056000+00:00,0 days 00:06:17.920000,0.0371420805614162,11.853047279439252
970,910748,46.0727383,-118.3289662,2022-03-10 22:41:56.053000+00:00,2022-03-10 22:41:56.053000+00:00,0 days 00:07:26.997000,0.0358352907006838,11.854526245480931
971,910749,46.0727386,-118.3289802,2022-03-10 22:45:01.112000+00:00,2022-03-10 22:45:01.112000+00:00,0 days 00:03:05.059000,0.0365323251912537,11.853511742172788
972,910750,46.0727396,-118.3289776,2022-03-10 22:49:27.106000+00:00,2022-03-10 22:49:27.106000+00:00,0 days 00:04:25.994000,0.0363148953175082,11.85373712299702
973,910751,46.0727973,-118.3294721,2022-03-10 22:55:57.353000+00:00,2022-03-10 22:55:57.353000+00:00,0 days 00:06:30.247000,0.0658847483376445,11.81956732916216
974,910752,46.0720688,-118.3302375,2022-03-10 23:01:57.124000+00:00,2022-03-10 23:01:57.124000+00:00,0 days 00:05:59.771000,0.1583266334069464,11.738068505745291
975,910753,46.0720748,-118.3302305,2022-03-10 23:09:31.868000+00:00,2022-03-10 23:09:31.868000+00:00,0 days 00:07:34.744000,0.1574853659349448,11.738789579637228
976,910754,46.0720676,-118.3302407,2022-03-10 23:15:33.364000+00:00,2022-03-10 23:15:33.364000+00:00,0 days 00:06:01.496000,0.1586015512167539,11.737792356945324
977,910755,46.072081,-118.3302118,2022-03-10 23:22:33.044000+00:00,2022-03-10 23:22:33.044000+00:00,0 days 00:06:59.680000,0.1559367233062359,11.740375170437293
978,910756,46.072081,-118.3302118,2022-03-10 23:31:19.004000+00:00,2022-03-10 23:31:19.004000+00:00,0 days 00:08:45.960000,0.1559367233062359,11.740375170437293
979,910757,46.0720788,-118.3302383,2022-03-10 23:35:56.693000+00:00,2022-03-10 23:35:56.693000+00:00,0 days 00:04:37.689000,0.1576654639272855,11.73835655087392
980,910758,46.0724604,-118.3293911,2022-03-10 23:41:35.035000+00:00,2022-03-10 23:41:35.035000+00:00,0 days 00:05:38.342000,0.0807662865084883,11.813700283974848
981,910759,46.0724604,-118.3293911,2022-03-10 23:46:35.568000+00:00,2022-03-10 23:46:35.568000+00:00,0 days 00:05:00.533000,0.0807662865084883,11.813700283974848
982,910760,46.0724675,-118.32937,2022-03-10 23:46:56.155000+00:00,2022-03-10 23:46:56.155000+00:00,0 days 00:00:20.587000,0.0790678250412578,11.81549339462763
983,910761,46.0724675,-118.32937,2022-03-10 23:51:57.950000+00:00,2022-03-10 23:51:57.950000+00:00,0 days 00:05:01.795000,0.0790678250412578,11.81549339462763
984,910762,46.0724669,-118.3293715,2022-03-10 23:53:31.006000+00:00,2022-03-10 23:53:31.006000+00:00,0 days 00:01:33.056000,0.0791960372928932,11.815362602117656
985,910763,46.0724669,-118.3293715,2022-03-10 23:59:31.945000+00:00,2022-03-10 23:59:31.945000+00:00,0 days 00:06:00.939000,0.0791960372928932,11.815362602117656
986,910764,46.0724598,-118.3293833,2022-03-11 00:07:03.948000+00:00,2022-03-11 00:07:03.948000+00:00,0 days 00:07:32.003000,0.0803953830928236,11.81425076233271
987,910765,46.0724596,-118.3293852,2022-03-11 00:15:19.935000+00:00,2022-03-11 00:15:19.935000+00:00,0 days 00:08:15.987000,0.0805131210196058,11.814104608065907
988,910766,46.0724599,-118.3293846,2022-03-11 00:22:52.935000+00:00,2022-03-11 00:22:52.935000+00:00,0 days 00:07:33,0.0804570031353986,11.814159015566519
989,910767,46.0724668,-118.3293709,2022-03-11 00:29:02.916000+00:00,2022-03-11 00:29:02.916000+00:00,0 days 00:06:09.981000,0.0791719882371177,11.815403069424896
990,910768,46.0724591,-118.3293795,2022-03-11 00:30:43.999000+00:00,2022-03-11 00:30:43.999000+00:00,0 days 00:01:41.083000,0.0802484231613329,11.814504739340785
991,910769,46.0724591,-118.3293795,2022-03-11 00:40:33.928000+00:00,2022-03-11 00:40:33.928000+00:00,0 days 00:09:49.929000,0.0802484231613329,11.814504739340785
992,910770,46.0724584,-118.3293852,2022-03-11 00:41:15.004000+00:00,2022-03-11 00:41:15.004000+00:00,0 days 00:00:41.076000,0.0806090470792643,11.814062790929777
993,910771,46.0724584,-118.3293852,2022-03-11 00:50:09.778000+00:00,2022-03-11 00:50:09.778000+00:00,0 days 00:08:54.774000,0.0806090470792643,11.814062790929777
994,910772,46.0724666,-118.3293706,2022-03-11 00:51:45.981000+00:00,2022-03-11 00:51:45.981000+00:00,0 days 00:01:36.203000,0.0791719941735334,11.815418075346091
995,910773,46.0724595,-118.3293858,2022-03-11 00:54:03.009000+00:00,2022-03-11 00:54:03.009000+00:00,0 days 00:02:17.028000,0.0805532647849027,11.814057170216103
996,910774,46.0720886,-118.3301968,2022-03-11 01:10:16.002000+00:00,2022-03-11 01:10:16.002000+00:00,0 days 00:16:12.993000,0.1545078117973994,11.741738111729383
997,910775,46.07208,-118.3302253,2022-03-11 01:13:00.829000+00:00,2022-03-11 01:13:00.829000+00:00,0 days 00:02:44.827000,0.1568078467005177,11.739351002050949
998,910776,46.0720774,-118.3302298,2022-03-11 01:13:30.974000+00:00,2022-03-11 01:13:30.974000+00:00,0 days 00:00:30.145000,0.1572593224138705,11.738931025942959
999,910777,46.0720924,-118.330214,2022-03-11 01:14:23.976000+00:00,2022-03-11 01:14:23.976000+00:00,0 days 00:00:53.002000,0.1552586053163455,11.740609217012421
1000,910778,46.0720803,-118.3302324,2022-03-11 01:21:15.370000+00:00,2022-03-11 01:21:15.370000+00:00,0 days 00:06:51.394000,0.1572084332965568,11.738841004183076
1001,910779,46.0720853,-118.3302123,2022-03-11 01:28:02.072000+00:00,2022-03-11 01:28:02.072000+00:00,0 days 00:06:46.702000,0.1556604984908424,11.740487609961926
1002,910780,46.0721956,-118.3301934,2022-03-11 01:34:49.916000+00:00,2022-03-11 01:34:49.916000+00:00,0 days 00:06:47.844000,0.1469522983442965,11.74570272752043
1003,910781,46.0699168,-118.3329699,2022-03-11 01:41:37.937000+00:00,2022-03-11 01:41:37.937000+00:00,0 days 00:06:48.021000,0.4757595548188593,11.464327145995506
1004,910782,46.066876,-118.3391124,2022-03-11 01:51:49.966000+00:00,2022-03-11 01:51:49.966000+00:00,0 days 00:10:12.029000,1.0533969812046755,10.912656967040197
1005,910783,46.0661232,-118.3411781,2022-03-11 01:55:19+00:00,2022-03-11 01:55:19+00:00,0 days 00:03:29.034000,1.229718201237034,10.736190156797697
1006,910784,46.0660503,-118.3413637,2022-03-11 01:55:34+00:00,2022-03-11 01:55:34+00:00,0 days 00:00:15,1.2459719396481612,10.720177220046475
1007,910785,46.0659745,-118.3416117,2022-03-11 01:55:49+00:00,2022-03-11 01:55:49+00:00,0 days 00:00:15,1.266219914735098,10.699452351314678
1008,910786,46.0658879,-118.3418294,2022-03-11 01:56:05+00:00,2022-03-11 01:56:05+00:00,0 days 00:00:16,1.2853770084902276,10.680638923007502
1009,910787,46.065786,-118.3420998,2022-03-11 01:56:23+00:00,2022-03-11 01:56:23+00:00,0 days 00:00:18,1.3087948158179323,10.657448912053365
1010,910788,46.0656627,-118.3423568,2022-03-11 01:56:39+00:00,2022-03-11 01:56:39+00:00,0 days 00:00:16,1.3328536590398554,10.634594510069498
1011,910789,46.0655726,-118.342569,2022-03-11 01:56:54+00:00,2022-03-11 01:56:54+00:00,0 days 00:00:15,1.3519268714167254,10.616088419667774
1012,910790,46.0654689,-118.3428335,2022-03-11 01:57:13+00:00,2022-03-11 01:57:13+00:00,0 days 00:00:19,1.3751243834069815,10.593288971511015
1013,910791,46.0653919,-118.343063,2022-03-11 01:57:29+00:00,2022-03-11 01:57:29+00:00,0 days 00:00:16,1.394385677466091,10.57390689016745
1014,910792,46.0653064,-118.3432684,2022-03-11 01:57:44+00:00,2022-03-11 01:57:44+00:00,0 days 00:00:15,1.4127454796369956,10.556052626883156
1015,910793,46.0652763,-118.3433513,2022-03-11 01:58:04+00:00,2022-03-11 01:58:04+00:00,0 days 00:00:20,1.4198608979620244,10.548982195597894
1016,910794,46.0651862,-118.3435848,2022-03-11 01:58:19+00:00,2022-03-11 01:58:19+00:00,0 days 00:00:15,1.4402632266551816,10.528905672456688
1017,910795,46.065111,-118.3437992,2022-03-11 01:58:34+00:00,2022-03-11 01:58:34+00:00,0 days 00:00:15,1.4584996539559243,10.510703150847728
1018,910796,46.0650021,-118.344088,2022-03-11 01:58:54+00:00,2022-03-11 01:58:54+00:00,0 days 00:00:20,1.4835805578455303,10.485953984177383
1019,910797,46.0649262,-118.34431,2022-03-11 01:59:09+00:00,2022-03-11 01:59:09+00:00,0 days 00:00:15,1.5023488397099178,10.467169147459852
1020,910798,46.0648412,-118.3445289,2022-03-11 01:59:25+00:00,2022-03-11 01:59:25+00:00,0 days 00:00:16,1.521533666729997,10.448338674824472
1021,910799,46.0649673,-118.344537,2022-03-11 01:59:44+00:00,2022-03-11 01:59:44+00:00,0 days 00:00:19,1.5137494578875297,10.4515811332231
1022,910800,46.0650281,-118.3445842,2022-03-11 01:59:59+00:00,2022-03-11 01:59:59+00:00,0 days 00:00:15,1.512736330204807,10.449939791429626
1023,910801,46.0649666,-118.3444584,2022-03-11 02:00:15+00:00,2022-03-11 02:00:15+00:00,0 days 00:00:16,1.5088990990369138,10.457390671597109
1024,910802,46.064906,-118.3444914,2022-03-11 02:01:35.371000+00:00,2022-03-11 02:01:35.371000+00:00,0 days 00:01:20.371000,1.5149330839755673,10.453093913326738
1025,910803,46.0649097,-118.3445148,2022-03-11 02:01:51.683000+00:00,2022-03-11 02:01:51.683000+00:00,0 days 00:00:16.312000,1.5161437674384035,10.451470460072663
1026,910804,46.0649149,-118.3444816,2022-03-11 02:02:31.685000+00:00,2022-03-11 02:02:31.685000+00:00,0 days 00:00:40.002000,1.513738490426884,10.454092285757344
1027,910805,46.0649055,-118.3444913,2022-03-11 02:07:02.740000+00:00,2022-03-11 02:07:02.740000+00:00,0 days 00:04:31.055000,1.5149597864226465,10.453086097159487
1028,910806,46.0649075,-118.3444834,2022-03-11 02:07:23.501000+00:00,2022-03-11 02:07:23.501000+00:00,0 days 00:00:20.761000,1.514337404230485,10.453733207655164
1029,910807,46.0649071,-118.3444876,2022-03-11 02:08:21.418000+00:00,2022-03-11 02:08:21.418000+00:00,0 days 00:00:57.917000,1.5146246215423884,10.4534093862065
1030,910808,46.0649081,-118.3444843,2022-03-11 02:08:37.627000+00:00,2022-03-11 02:08:37.627000+00:00,0 days 00:00:16.209000,1.5143538040287965,10.453684712861865
1031,910809,46.0649122,-118.3444716,2022-03-11 02:08:52.645000+00:00,2022-03-11 02:08:52.645000+00:00,0 days 00:00:15.018000,1.5132950281391908,10.454751969333833
1032,910810,46.0649175,-118.3444993,2022-03-11 02:10:06.798000+00:00,2022-03-11 02:10:06.798000+00:00,0 days 00:01:14.153000,1.5146674538161586,10.452858271893042
1033,910811,46.0649115,-118.3444977,2022-03-11 02:13:24.356000+00:00,2022-03-11 02:13:24.356000+00:00,0 days 00:03:17.558000,1.5149625884881486,10.452794086891313
1034,910812,46.0649172,-118.3444833,2022-03-11 02:13:41.479000+00:00,2022-03-11 02:13:41.479000+00:00,0 days 00:00:17.123000,1.5136927831265137,10.454036258858116
1035,910813,46.0649107,-118.3444912,2022-03-11 02:14:47.747000+00:00,2022-03-11 02:14:47.747000+00:00,0 days 00:01:06.268000,1.5146113281514169,10.453251984562272
1036,910814,46.0649185,-118.3444972,2022-03-11 02:15:47.740000+00:00,2022-03-11 02:15:47.740000+00:00,0 days 00:00:59.993000,1.5144711697786375,10.453044568985902
1037,910815,46.064901,-118.3444428,2022-03-11 02:17:20.556000+00:00,2022-03-11 02:17:20.556000+00:00,0 days 00:01:32.816000,1.5122455603340612,10.456547703711479
1038,910816,46.0649171,-118.344499,2022-03-11 02:18:47.744000+00:00,2022-03-11 02:18:47.744000+00:00,0 days 00:01:27.188000,1.5146751041887296,10.452868335995557
1039,910817,46.0648813,-118.3445005,2022-03-11 02:20:48.068000+00:00,2022-03-11 02:20:48.068000+00:00,0 days 00:02:00.324000,1.5171253669763676,10.451666330705097
1040,910818,46.0649003,-118.3445024,2022-03-11 02:21:47.774000+00:00,2022-03-11 02:21:47.774000+00:00,0 days 00:00:59.706000,1.5159916143684715,10.452104047439345
1041,910819,46.0649062,-118.34449,2022-03-11 02:23:48.134000+00:00,2022-03-11 02:23:48.134000+00:00,0 days 00:02:00.360000,1.514832951833326,10.45320388532217
1042,910820,46.0648969,-118.3444493,2022-03-11 02:24:47.815000+00:00,2022-03-11 02:24:47.815000+00:00,0 days 00:00:59.681000,1.512919353423519,10.45594052824177
1043,910821,46.0649033,-118.3444724,2022-03-11 02:28:18.107000+00:00,2022-03-11 02:28:18.107000+00:00,0 days 00:03:30.292000,1.5139309519860809,10.454421427640609
1044,910822,46.0649078,-118.344489,2022-03-11 02:28:36.283000+00:00,2022-03-11 02:28:36.283000+00:00,0 days 00:00:18.176000,1.514665508920479,10.45332684015756
1045,910823,46.0649078,-118.344489,2022-03-11 02:31:00.877000+00:00,2022-03-11 02:31:00.877000+00:00,0 days 00:02:24.594000,1.514665508920479,10.45332684015756
1046,910824,46.0649078,-118.344489,2022-03-11 02:33:05.812000+00:00,2022-03-11 02:33:05.812000+00:00,0 days 00:02:04.935000,1.514665508920479,10.45332684015756
1047,910825,46.0649078,-118.344489,2022-03-11 02:35:54.880000+00:00,2022-03-11 02:35:54.880000+00:00,0 days 00:02:49.068000,1.514665508920479,10.45332684015756
1048,910826,46.0649078,-118.344489,2022-03-11 02:38:55.724000+00:00,2022-03-11 02:38:55.724000+00:00,0 days 00:03:00.844000,1.514665508920479,10.45332684015756
1049,910827,46.06491,-118.3444556,2022-03-11 02:40:00.737000+00:00,2022-03-11 02:40:00.737000+00:00,0 days 00:01:05.013000,1.5124464334154055,10.455872104566682
